年份,主题,播放量
2021,极客DIY,4439083
2021,健身,3537778
2021,手机游戏,10187157
2021,网络游戏,5102172
2021,美妆护肤,2910675
2021,综合,6205113
2021,科学科普,9019950
2021,日常,2647365
2021,健身,4737274
2021,综艺,6426715
2021,美食制作,5495740
2021,日常,7904045
2021,电子竞技,2551712
2021,人文历史,2220628
2021,美食制作,6522361
2021,数码,2409291
2021,影视杂谈,1540653
2021,美食制作,16490192
2021,手工,7864982
2021,影视杂谈,4699183
2021,人文历史,6895022
2021,舞蹈综合,39849768
2021,日常,4113538
2021,搞笑,8791121
2021,日常,8320404
2021,单机游戏,17068518
2021,美食记录,5236551
2021,数码,5709509
2021,绘画,4926973
2021,出行,5112003
2021,人文历史,10356432
2021,美食制作,10161037
2021,综合,1149957
2021,人文历史,2672621
2021,搞笑,5856249
2021,影视剪辑,6979217
2021,明星综合,10661964
2021,原创音乐,4396881
2021,健身,12775234
2021,美食侦探,2083848
2021,短片·手书·配音,4577761
2021,电子竞技,4843234
2021,动漫杂谈,3546812
2021,短片·手书·配音,8275190
2021,搞笑,6795394
2021,影视杂谈,2798045
2021,电子竞技,2060161
2021,社科·法律·心理,4240292
2021,影视剪辑,8959997
2021,电子竞技,4009172
2021,短片·手书·配音,3866081
2021,美食制作,3169671
2021,美食侦探,4685461
2021,电子竞技,2173661
2021,健身,5824034
2021,田园美食,2634528
2021,单机游戏,2209857
2021,人文历史,1925035
2021,美食制作,2710626
2021,电子竞技,2510494
2021,科学科普,1401185
2021,宅舞,5185973
2021,科学科普,2806158
2021,鬼畜剧场,3133560
2021,宅舞,4903458
2021,科学科普,2228415
2021,日常,8412229
2021,明星综合,35114059
2021,单机游戏,6187304
2021,音乐现场,4212604
2021,短片·手书·配音,17921684
2021,日常,2761151
2021,搞笑,2124931
2021,短片·手书·配音,4575997
2021,电子竞技,2824064
2021,动漫杂谈,2260555
2021,软件应用,5054042
2021,小剧场,5203828
2021,计算机技术,1168207
2021,极客DIY,5884248
2021,搞笑,3024055
2021,美食测评,3789259
2021,手机游戏,11928303
2021,明星综合,5736506
2021,粉丝创作,6768467
2021,网络游戏,2538148
2021,美食制作,8297770
2021,搞笑,7941499
2021,翻唱,2891205
2021,科学科普,4023374
2021,人文历史,7851088
2021,社科·法律·心理,5662797
2021,日常,4404545
2021,电子竞技,2060161
2021,社科·法律·心理,1499282
2021,单机游戏,4554113
2021,影视剪辑,20015497
2021,鬼畜剧场,20447240
2021,搞笑,16768534
2021,人力VOCALOID,43002858
2021,科学科普,6275678
2021,软件应用,3704932
2021,手机游戏,3528361
2021,鬼畜剧场,12122951
2021,搞笑,18003124
2021,日常,4688342
2021,美食制作,18433086
2021,日常,7070574
2021,日常,4828370
2021,明星综合,5736506
2021,日常,6489969
2021,科学科普,8529800
2021,电子竞技,2467154
2021,日常,4522919
2021,搞笑,8866505
2021,手机游戏,6693162
2021,健身,3123448
2021,小剧场,4231053
2021,音乐综合,3774751
2021,美食侦探,4584928
2021,单机游戏,4556032
2021,日常,2577262
2021,单机游戏,6944776
2021,手机游戏,6835672
2021,健身,3525276
2021,短片·手书·配音,2283258
2021,单机游戏,1751088
2021,网络游戏,3146505
2021,特摄,2783494
2021,综合,4050932
2021,国产原创相关,6811690
2021,翻唱,2247642
2021,影视杂谈,3978799
2021,竞技体育,3512211
2021,运动综合,6423861
2021,竞技体育,7521902
2021,日常,12127597
2021,短片·手书·配音,13697717
2021,鬼畜调教,6842883
2021,鬼畜剧场,6094195
2021,社会,3144628
2021,舞蹈综合,15174814
2021,短片·手书·配音,5149176
2021,科学科普,5915207
2021,日常,9392853
2021,搞笑,15190639
2021,手机游戏,6693162
2021,人文历史,4875672
2021,单机游戏,3347055
2021,影视剪辑,2009409
2021,热点,6264273
2021,校园学习,3886931
2021,日常,2439832
2021,搞笑,2666883
2021,影视杂谈,3656174
2021,搞笑,4744408
2021,竞技体育,5136765
2021,校园学习,5388842
2021,热点,3540527
2021,明星综合,7413339
2021,日常,2571953
2021,美食制作,4689967
2021,美食记录,4872675
2021,人文历史,7158709
2021,单机游戏,8686199
2021,社科·法律·心理,5504737
2021,短片·手书·配音,4973638
2021,国产原创相关,4211488
2021,竞技体育,5271963
2021,鬼畜调教,8592264
2021,运动文化,7337997
2021,社会,7209999
2021,影视剪辑,7815483
2021,国产原创相关,13641862
2021,竞技体育,1949374
2021,竞技体育,5827400
2021,鬼畜剧场,2391306
2021,竞技体育,2845456
2021,短片·手书·配音,12866239
2021,竞技体育,4571096
2021,鬼畜调教,5023986
2021,搞笑,6979624
2021,手机游戏,4303030
2021,国产原创相关,4211488
2021,热点,4360845
2021,社会,3913395
2021,影视杂谈,3960987
2021,竞技体育,5136765
2021,单机游戏,3642425
2021,日常,7920287
2021,热点,3992893
2021,搞笑,6946502
2021,短片·手书·配音,6489785
2021,单机游戏,8861827
2021,手机游戏,6799857
2021,田园美食,4164350
2021,手机游戏,3417245
2021,单机游戏,3748916
2021,动漫杂谈,4355629
2021,健身,8904561
2021,社科·法律·心理,8310213
2021,搞笑,10381413
2021,单机游戏,8686199
2021,影视杂谈,3913689
2021,鬼畜剧场,21628114
2021,鬼畜调教,6532896
2021,鬼畜调教,7873304
2021,搞笑,9713822
2021,科学科普,8969079
2021,人力VOCALOID,5355683
2021,翻唱,9194501
2021,鬼畜调教,8102522
2021,搞笑,10159825
2021,电子竞技,7445199
2021,家居房产,3018065
2021,校园学习,5015878
2021,绘画,2747506
2021,桌游棋牌,6619540
2021,财经商业,7600417
2021,搞笑,6734124
2021,综合,4045590
2021,热点,3273933
2021,搞笑,5187357
2021,美食制作,10928529
2021,电子竞技,2563146
2021,社科·法律·心理,2073247
2021,手机游戏,2879051
2021,鬼畜调教,4845408
2021,手机游戏,8581629
2021,搞笑,5664548
2021,篮球,5586809
2021,影视剪辑,3007426
2021,舞蹈综合,3388995
2021,软件应用,1056799
2021,人文历史,6122503
2021,搞笑,3231325
2021,田园美食,4899018
2021,搞笑,4951319
2021,科学科普,4354478
2021,竞技体育,2608138
2021,日常,4455774
2021,翻唱,2278027
2021,美食制作,2499650
2021,单机游戏,28913338
2021,手工,27144976
2021,手工,9735933
2021,搞笑,13932890
2021,翻唱,27086653
2021,手工,9108655
2021,搞笑,10888871
2021,鬼畜调教,17881050
2021,短片·手书·配音,6375095
2021,搞笑,5400278
2021,搞笑,5370546
2021,鬼畜调教,6069836
2021,日常,7422429
2021,科学科普,4776328
2021,单机游戏,8395375
2021,社科·法律·心理,5128052
2021,短片·手书·配音,4067854
2021,手机游戏,15297136
2021,搞笑,16779928
2021,动漫杂谈,5563635
2021,日常,3127408
2021,国产原创相关,2869721
2021,单机游戏,4081778
2021,短片·手书·配音,3504358
2021,影视剪辑,8726608
2021,手机游戏,2879051
2021,美食制作,7671634
2021,短片·手书·配音,8733171
2021,日常,2688821
2021,手机游戏,2386056
2021,社科·法律·心理,9318611
2021,单机游戏,3126552
2021,健身,3043140
2021,穿搭,13628055
2021,手办·模玩,6542484
2021,电子竞技,2228605
2021,人文历史,4517424
2021,电子竞技,2389998
2021,特摄,1579568
2021,数码,941686
2021,数码,2879135
2021,数码,6207623
2021,搞笑,11908811
2021,日常,11985772
2021,热点,5876723
2021,搞笑,6667909
2021,鬼畜剧场,6435830
2021,美食制作,17730308
2021,单机游戏,3269336
2021,小剧场,7368718
2021,搞笑,7592967
2021,鬼畜调教,4959068
2021,音MAD,11066317
2021,国产原创相关,6021852
2021,综艺,5360602
2021,手机游戏,2808665
2021,影视杂谈,8847117
2021,短片·手书·配音,5669390
2021,校园学习,1610521
2021,搞笑,5402463
2021,科学科普,4013362
2021,影视剪辑,5271804
2021,手工,5103627
2021,单机游戏,5747759
2021,MV,2684069
2021,小剧场,1646836
2021,音乐综合,4668005
2021,美食记录,6568686
2021,电子竞技,2513298
2021,单机游戏,2730761
2021,预告·资讯,2118613
2021,MAD·AMV,1636212
2021,搞笑,5983453
2021,电子竞技,2738927
2021,社科·法律·心理,5210743
2021,出行,2186679
2021,鬼畜剧场,2009886
2021,人文历史,9701520
2021,翻唱,7466364
2021,MAD·AMV,4577759
2021,短片·手书·配音,3385688
2021,短片·手书·配音,7996635
2021,搞笑,7847523
2021,搞笑,9422914
2021,人文历史,9085361
2021,极客DIY,7732367
2021,手机游戏,22896273
2021,搞笑,15813191
2021,美食制作,7323663
2021,动漫杂谈,2520256
2021,美食侦探,5549955
2021,单机游戏,11208413
2021,手机游戏,2922377
2021,影视杂谈,3924426
2021,短片·手书·配音,8064523
2021,单机游戏,5279048
2021,动漫杂谈,4309608
2021,电子竞技,2327752
2021,电子竞技,9829021
2021,手工,5817888
2021,综合,2351106
2021,翻唱,3016177
2021,短片·手书·配音,3442923
2021,国产原创相关,2403212
2021,翻唱,6014062
2021,单机游戏,3940225
2021,影视剪辑,5271804
2021,MAD·AMV,1636212
2021,短片·手书·配音,4855671
2021,MAD·AMV,3744500
2021,影视杂谈,5493697
2021,美食制作,3978449
2021,热点,1564972
2021,搞笑,3895335
2021,原创音乐,3204391
2021,手工,4213387
2021,社会,7083637
2021,搞笑,3822595
2021,搞笑,4636782
2021,单机游戏,3692585
2021,单机游戏,3596214
2021,手工,12306699
2021,鬼畜调教,9394667
2021,手机游戏,19344686
2021,日常,4968316
2021,日常,5793187
2021,极客DIY,6878515
2021,娱乐杂谈,6720590
2021,搞笑,9618939
2021,MAD·AMV,14757462
2021,科学科普,6938632
2021,单机游戏,8738647
2021,搞笑,11892870
2021,科学科普,9040154
2021,搞笑,5626369
2021,综合,2659023
2021,三农,1774199
2021,运动文化,3552357
2021,单机游戏,5654840
2021,手机游戏,2401049
2021,手机游戏,1720589
2021,搞笑,8571584
2021,搞笑,3938268
2021,电子竞技,2466027
2021,社科·法律·心理,2307857
2021,喵星人,2679483
2021,影视杂谈,2036517
2021,明星综合,6254366
2021,日常,2455798
2021,翻唱,3331891
2021,田园美食,2263651
2021,综合,4220357
2021,搞笑,4576606
2021,日常,3413791
2021,人文历史,4403306
2021,科学科普,2109595
2021,搞笑,1944813
2021,人力VOCALOID,6155649
2021,娱乐杂谈,3838835
2021,健身,1097399
2021,原创音乐,5659658
2021,搞笑,5365971
2021,搞笑,13922449
2021,科学科普,5468523
2021,搞笑,6151448
2021,极客DIY,7807209
2021,财经商业,6236895
2021,娱乐杂谈,7711637
2021,人文历史,2162476
2021,搞笑,5058533
2021,美食制作,5157202
2021,数码,2958144
2021,动漫杂谈,3974258
2021,日常,7941686
2021,人文历史,3933337
2021,穿搭,6315539
2021,舞蹈综合,6705116
2021,美食制作,2898264
2021,三农,4565588
2021,美食制作,7587612
2021,短片·手书·配音,4300201
2021,人文历史,2539363
2021,短片·手书·配音,12189528
2021,MMD·3D,1535613
2021,美妆护肤,5724153
2021,搞笑,4561153
2021,手机游戏,3295434
2021,单机游戏,3042099
2021,软件应用,1692846
2021,单机游戏,1562140
2021,综合,1509710
2021,MV,3610376
2021,软件应用,2308663
2021,GMV,2377078
2021,原创音乐,5254448
2021,出行,3768930
2021,科学科普,2378498
2021,电子竞技,3318817
2021,鬼畜调教,14870751
2021,鬼畜剧场,5686112
2021,综合,5150964
2021,社会,4359319
2021,搞笑,15070600
2021,鬼畜调教,8030545
2021,短片·手书·配音,4184331
2021,数码,3778250
2021,日常,7347423
2021,软件应用,1385047
2021,搞笑,14865964
2021,鬼畜调教,2458460
2021,美食侦探,8621874
2021,搞笑,10382928
2021,野生技能协会,11547575
2021,动漫杂谈,3367501
2021,原创音乐,3034044
2021,单机游戏,4955614
2021,数码,4140630
2021,搞笑,5940795
2021,短片·手书·配音,8163929
2021,短片·手书·配音,2447833
2021,翻唱,3071984
2021,美食制作,3570900
2021,翻唱,6962719
2021,美食制作,8798961
2021,影视杂谈,3260694
2021,人文历史,1886301
2021,动物二创,1701500
2021,日常,5996614
2021,搞笑,6630268
2021,电子竞技,1921158
2021,音乐综合,5263734
2021,科学科普,4447526
2021,搞笑,14406230
2021,单机游戏,4396303
2021,综合,6602976
2021,电子竞技,16215850
2021,原创音乐,4673922
2021,MV,5882590
2021,人文历史,7337108
2021,健身,4448183
2021,人文历史,4657110
2021,搞笑,15369140
2021,原创音乐,5581446
2021,搞笑,9262300
2021,国风舞蹈,2208848
2021,社会,2788115
2021,科学科普,3782537
2021,运动综合,8961767
2021,极客DIY,5949549
2021,影视剪辑,3385066
2021,出行,3014613
2021,日常,4290100
2021,美食制作,5107105
2021,科学科普,1929508
2021,搞笑,11372565
2021,舞蹈综合,1596401
2021,热点,5871651
2021,综艺,5320309
2021,电子竞技,1973141
2021,美食制作,3570900
2021,网络游戏,4157946
2021,美食制作,3321657
2021,家居房产,4118177
2021,影视杂谈,1601893
2021,电子竞技,4689929
2021,科学科普,1729425
2021,美食制作,2247643
2021,喵星人,3061054
2021,GMV,2462033
2021,短片·手书·配音,10620783
2021,野生动物,3437566
2021,单机游戏,9169261
2021,手工,21536572
2021,鬼畜调教,8167994
2021,数码,6368735
2021,原创音乐,9348349
2021,鬼畜调教,7805067
2021,搞笑,11723581
2021,野生技能协会,3107194
2021,手机游戏,6878768
2021,搞笑,10279807
2021,财经商业,4613701
2021,单机游戏,16568935
2021,短片·手书·配音,3675458
2021,演奏,2527608
2021,社科·法律·心理,2626098
2021,美食测评,11480591
2021,社会,3608801
2021,热点,2943675
2021,美食制作,5803937
2021,单机游戏,9990086
2021,影视杂谈,3229013
2021,手机游戏,3432533
2021,美食制作,4181326
2021,社科·法律·心理,4505957
2021,美食制作,8094404
2021,极客DIY,6687099
2021,翻唱,15918977
2021,明星综合,4853723
2021,搞笑,6920576
2021,校园学习,4434324
2021,影视杂谈,1881254
2021,健身,3660615
2021,网络游戏,3775905
2021,动漫杂谈,3532351
2021,单机游戏,3241240
2021,搞笑,4297412
2021,单机游戏,2956076
2021,原创音乐,3251264
2021,特摄,13576706
2021,手工,15562841
2021,极客DIY,6687099
2021,综合,4939435
2021,美食侦探,5023501
2021,搞笑,9026557
2021,美食记录,4458233
2021,搞笑,3913904
2021,综合,3625153
2021,手机游戏,5582403
2021,乐评盘点,5543187
2021,音乐现场,6910468
2021,美食制作,7154612
2021,手机游戏,5685664
2021,电子竞技,2920731
2021,手机游戏,1914248
2021,社会,6157927
2021,演奏,9548742
2021,美食记录,3749708
2021,国风舞蹈,8203724
2021,人文历史,7547019
2021,小剧场,1799994
2021,科学科普,3506863
2021,乐评盘点,3226061
2021,电子竞技,1756086
2021,人文历史,3422554
2021,单机游戏,7439149
2021,健身,3986870
2021,科学科普,2549525
2021,单机游戏,1795185
2021,特摄,2744350
2021,日常,4897151
2021,搞笑,8837620
2021,美食制作,2164478
2021,小剧场,2792117
2021,电子竞技,2278130
2021,汽车生活,6204006
2021,社科·法律·心理,2108712
2021,单机游戏,2735625
2021,日常,2273089
2021,田园美食,2301860
2021,极客DIY,24424567
2021,搞笑,15506641
2021,搞笑,18364004
2021,日常,8374563
2021,科学科普,5833439
2021,MAD·AMV,7344621
2021,短片·手书·配音,5780219
2021,日常,3114975
2021,财经商业,3775740
2021,搞笑,9376430
2021,日常,3752975
2021,美食记录,6908788
2021,美食制作,7931668
2021,时尚潮流,11522714
2021,美食侦探,2890736
2021,明星综合,6506563
2021,日常,4239322
2021,人文历史,7148668
2021,电子竞技,1884916
2021,数码,2697770
2021,绘画,7553989
2021,美食侦探,2447586
2021,极客DIY,4847416
2021,单机游戏,4403103
2021,美食侦探,3563922
2021,软件应用,3146247
2021,电子竞技,2483218
2021,美食制作,12477444
2021,MV,4721467
2021,网络游戏,2405744
2021,动漫杂谈,2622708
2021,美食制作,5024222
2021,美食制作,3039242
2021,电子竞技,3372982
2021,搞笑,3693268
2021,明星舞蹈,3239427
2021,电子竞技,1105819
2021,舞蹈综合,9717381
2021,鬼畜剧场,6561648
2021,综合,5879994
2021,翻唱,21687879
2021,美食制作,4057851
2021,音乐现场,5717046
2021,美食制作,4233928
2021,鬼畜调教,9894179
2021,美食制作,3875227
2021,搞笑,6568085
2021,软件应用,6469374
2021,音乐综合,3382887
2021,短片·手书·配音,2269542
2021,日常,5627168
2021,数码,2635224
2021,综合,5916348
2021,搞笑,3826470
2021,野生技能协会,672278
2021,搞笑,4520190
2021,影视杂谈,2969787
2021,美食侦探,4336216
2021,电子竞技,2007530
2021,影视杂谈,11303173
2021,明星综合,5727233
2021,美食测评,3354677
2021,穿搭,2407214
2021,搞笑,3574521
2021,仿妆cos,701536
2021,科学科普,8348631
2021,电子竞技,2531122
2021,手办·模玩,974779
2021,极客DIY,3952291
2021,绘画,2458515
2021,软件应用,6265388
2021,单机游戏,4975548
2021,影视杂谈,2325684
2021,搞笑,5955898
2021,电子竞技,6110920
2021,美食制作,3268682
2021,明星综合,2863873
2021,穿搭,2228369
2021,软件应用,2154077
2021,MAD·AMV,7112290
2021,电子竞技,2768103
2021,科学科普,8923184
2021,手机游戏,9017618
2021,MV,7114870
2021,数码,2087300
2021,特摄,859280
2021,出行,4980329
2021,影视剪辑,1677303
2021,搞笑,8015717
2021,影视杂谈,644860
2021,影视剪辑,2171526
2021,电子竞技,9002492
2021,电子竞技,7218695
2021,美食制作,4090864
2021,美食制作,9348179
2021,穿搭,1452751
2021,人文历史,2772072
2021,设计·创意,2799974
2021,演奏,16817179
2021,短片·手书·配音,3984458
2021,健身,2829596
2021,鬼畜调教,9014364
2021,明星综合,11186488
2021,单机游戏,5394831
2021,短片·手书·配音,5081520
2021,搞笑,11007534
2021,手工,3395146
2021,翻唱,2805360
2021,三农,3393476
2021,翻唱,6972481
2021,人文历史,7068113
